LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-43.3588 	 -3.1729 	 42.28 	 978035.41
-43.4244 	 -3.2272 	 56.89 	 978034.15
-43.4321 	 -3.2705 	 15.36 	 978043.73
-43.5079 	 -3.3137 	 15.05 	 978038.64
-43.6904 	 -3.379 	 67.41 	 978033.53
-43.5488 	 -3.4169 	 67.06 	 978033.31
-43.5608 	 -3.4511 	 67.89 	 978035.21
-44.7932 	 -5.3856 	 69.18 	 978014.69
-44.8116 	 -5.3978 	 78.91 	 978011.14
-44.8582 	 -5.4084 	 108.67 	 977996.98
-44.8772 	 -5.3947 	 117.8 	 977991.11
-44.9437 	 -5.4177 	 134.54 	 977982.81
-44.9856 	 -5.4067 	 183.34 	 977976.27
-45.0097 	 -5.4194 	 163.6 	 977981.61
-45.0306 	 -5.4385 	 128.43 	 977989.55
-45.0509 	 -5.4425 	 113.68 	 977994.66
-45.0981 	 -5.4455 	 138.14 	 977992.11
-45.122 	 -5.4537 	 121.98 	 977996.13
-45.1475 	 -5.4504 	 96.33 	 978002.82
-45.2138 	 -5.4951 	 133.48 	 977998.66
-45.2749 	 -5.4858 	 146.75 	 977996.62
-45.3057 	 -5.4434 	 121.1 	 978004.09
-45.3454 	 -5.4181 	 190.69 	 977988.15
-46.6231 	 -4.3594 	 144.32 	 977974.11
-47.5482 	 -4.5593 	 263.97 	 977989.7
-47.8548 	 -4.9586 	 324.89 	 977973.39
-47.9606 	 -5.2118 	 124.09 	 978005.58
-47.4917 	 -5.524 	 97.59 	 978004.31
-46.1149 	 -5.8007 	 209.26 	 977969.17
-42.5418 	 -3.4595 	 29.08 	 978018.26
-42.4497 	 -3.444 	 -1.72 	 978024.21
-42.6365 	 -3.5466 	 62.82 	 978015.95
-42.7057 	 -3.6209 	 15.74 	 978028.37
-42.2179 	 -3.3753 	 46.19 	 978009.0
-42.1654 	 -2.839 	 -0.52 	 977978.99
-42.4669 	 -2.7851 	 -3.53 	 977962.95
-45.7134 	 -3.9991 	 14.75 	 977994.85
-46.4939 	 -4.2988 	 34.67 	 977996.6
-47.1821 	 -4.7811 	 234.6 	 977950.27
-47.3484 	 -4.8747 	 210.08 	 977971.97
-44.7 	 -5.343 	 128.31 	 978005.65
-44.7272 	 -5.3509 	 104.9 	 978009.77
-44.7468 	 -5.3654 	 102.12 	 978009.94
-44.774 	 -5.3739 	 71.91 	 978014.9
-44.9005 	 -5.4094 	 162.7 	 977977.63
-44.9271 	 -5.4199 	 75.24 	 977995.58
-45.1935 	 -5.4795 	 125.92 	 977999.63
-45.2863 	 -5.4638 	 185.94 	 977988.29
-45.3671 	 -5.4073 	 215.11 	 977983.26
-45.5006 	 -5.478 	 134.17 	 977996.88
-45.5256 	 -5.4916 	 149.75 	 977990.54
-45.5486 	 -5.5042 	 182.39 	 977982.08
-45.572 	 -5.517 	 197.2 	 977980.01
-45.5975 	 -5.5352 	 154.28 	 977993.68
-45.6211 	 -5.5468 	 165.45 	 977988.23
-45.65 	 -5.5524 	 197.67 	 977975.25
-45.67 	 -5.5659 	 208.13 	 977971.19
-45.6931 	 -5.5826 	 149.89 	 977983.71
-45.7455 	 -5.6103 	 238.51 	 977964.47
-45.7699 	 -5.623 	 193.31 	 977977.24
-45.7952 	 -5.6358 	 198.54 	 977972.7
-46.0036 	 -5.7351 	 194.22 	 977971.45
-46.0483 	 -5.7559 	 197.59 	 977969.51
-46.1665 	 -5.8262 	 209.91 	 977968.85
-46.289 	 -5.8955 	 247.11 	 977963.96
-46.7516 	 -6.0726 	 281.21 	 977954.14
-46.9295 	 -6.1471 	 206.22 	 977985.27
-47.2692 	 -6.2873 	 145.98 	 978014.14
-44.5617 	 -5.2955 	 106.64 	 978010.28
-44.5753 	 -5.3075 	 119.12 	 978007.56
-44.47522 	 -5.345744 	 102.007 	 978014.22
-47.49833 	 -5.491881 	 95.204 	 978006.44
-47.49808 	 -5.489865 	 95.549 	 978006.82
-47.4956 	 -5.490226 	 97.469 	 978006.02
-47.49959 	 -5.476506 	 148.748 	 977997.11
-44.02693 	 -4.537994 	 31.788 	 978007.7
-44.75998 	 -4.222434 	 -5.752 	 978012.77
-47.48457 	 -5.474588 	 160.628 	 977992.91
-44.1276 	 -4.118844 	 10.096 	 978009.76
-43.01668 	 -4.247306 	 40.585 	 978006.93
-43.18493 	 -4.928359 	 121.924 	 977993.96
-43.34431 	 -4.812788 	 46.114 	 978014.59
-45.87301 	 -2.182423 	 38.012 	 977963.39
-42.85472 	 -3.672778 	 63.749 	 978007.63
-43.96458 	 -3.523312 	 10.227 	 978020.79
-43.45779 	 -3.733159 	 25.182 	 978040.74
-44.65818 	 -3.579631 	 -13.557 	 977988.3
-44.81273 	 -4.641685 	 25.157 	 978003.44
-45.01819 	 -3.192913 	 -9.081 	 978005.9
-47.42011 	 -6.542063 	 181.15 	 978006.13
-45.58977 	 -3.909315 	 8.813 	 977993.85
-45.75445 	 -4.021706 	 18.4 	 977993.89
-43.32089 	 -3.147085 	 68.377 	 978028.36
-42.36991 	 -2.796386 	 -13.568 	 977966.92
-46.07044 	 -5.768704 	 188.416 	 977971.4
-47.35615 	 -5.845742 	 123.508 	 978003.45
-47.38278 	 -5.999748 	 132.423 	 978003.97
-43.38973 	 -3.204091 	 48.447 	 978035.54
-44.48577 	 -5.302927 	 86.751 	 978016.51
-46.15702 	 -5.816454 	 206.514 	 977968.56
-45.23392 	 -5.508131 	 129.386 	 977999.85
-47.03471 	 -6.190142 	 162.119 	 978000.62
