LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-63.0969 	 -6.9819 	 55.38 	 978076.92
-67.2381 	 -9.0561 	 177.43 	 978128.46
-63.7408 	 -7.4861 	 80.16 	 978107.87
-60.0053 	 -2.0861 	 77.42 	 978008.59
-60.9844 	 -7.6886 	 91.31 	 978103.62
-62.7806 	 -0.9439 	 8.77 	 978012.0
-65.8636 	 -0.2633 	 32.54 	 978028.03
-62.61 	 -1.0828 	 7.33 	 978004.81
-60.0447 	 -1.9417 	 163.83 	 977995.91
-60.8225 	 -7.6381 	 61.1 	 978090.51
-65.9133 	 -0.1953 	 33.65 	 978026.26
-64.9775 	 -0.7803 	 30.29 	 978038.98
-63.6719 	 -0.3822 	 17.1 	 978034.8
-63.1878 	 -0.7631 	 11.41 	 978007.12
-63.0278 	 -4.0578 	 19.96 	 978000.88
-63.3886 	 -7.9758 	 81.55 	 978142.73
-63.2558 	 -7.5256 	 73.59 	 978105.96
-62.6867 	 -7.6178 	 75.97 	 978134.89
-66.8669 	 -0.1619 	 42.26 	 978015.52
-66.6408 	 -0.3275 	 36.78 	 978024.83
-66.7581 	 -0.2125 	 43.14 	 978018.34
-66.4881 	 -0.4853 	 38.88 	 978025.02
-64.7736 	 -0.4222 	 25.1 	 978031.88
-64.0144 	 -0.0392 	 19.65 	 978027.16
-64.055 	 -0.3217 	 20.25 	 978041.68
-63.8817 	 -0.3572 	 19.29 	 978037.5
-64.7383 	 -7.3597 	 79.24 	 978079.11
-63.2853 	 -7.8908 	 85.05 	 978139.62
-62.4353 	 -7.7731 	 82.35 	 978095.97
-63.0971 	 -6.9819 	 56.13 	 978076.9
-63.2858 	 -7.8904 	 81.52 	 978139.68
-63.2882 	 -7.8467 	 75.29 	 978137.5
-63.2888 	 -7.8025 	 77.92 	 978131.38
-63.256 	 -7.8724 	 81.7 	 978141.69
-63.2426 	 -7.9121 	 83.54 	 978144.71
-63.2099 	 -7.9519 	 84.62 	 978148.63
-63.0551 	 -7.4968 	 63.99 	 978123.54
-63.0358 	 -7.452 	 59.47 	 978118.98
-61.7606 	 -5.1496 	 40.48 	 978057.91
-62.2259 	 -5.6529 	 49.45 	 978049.98
-62.6906 	 -6.2312 	 54.29 	 978046.04
-61.3105 	 -4.7525 	 28.56 	 978030.25
-61.3277 	 -4.7705 	 33.15 	 978030.31
-61.3458 	 -4.7878 	 43.77 	 978031.56
-61.3619 	 -4.8021 	 35.24 	 978031.81
-61.3813 	 -4.8195 	 30.51 	 978034.44
-61.501 	 -4.9229 	 35.11 	 978042.54
-61.9045 	 -5.2579 	 34.57 	 978055.93
-61.9383 	 -5.241 	 43.31 	 978053.25
-61.9791 	 -5.3093 	 40.33 	 978049.59
-62.0194 	 -5.332 	 44.34 	 978043.44
-62.0461 	 -5.3683 	 46.84 	 978040.49
-62.0729 	 -5.4046 	 46.29 	 978037.3
-62.0955 	 -5.4448 	 39.39 	 978036.92
-62.1154 	 -5.4884 	 44.5 	 978038.57
-62.1444 	 -5.5307 	 46.16 	 978041.52
-62.1734 	 -5.5713 	 49.46 	 978043.21
-62.1972 	 -5.6092 	 45.55 	 978049.37
-62.2491 	 -5.692 	 52.09 	 978050.94
-62.273 	 -5.73 	 54.29 	 978051.96
-62.2982 	 -5.7685 	 52.33 	 978052.39
-62.3238 	 -5.8063 	 50.61 	 978051.59
-60.4557 	 -3.9129 	 20.31 	 978060.87
-60.3845 	 -3.8521 	 16.59 	 978049.05
-60.355 	 -3.8213 	 18.57 	 978042.75
-60.2944 	 -3.7546 	 19.89 	 978031.3
-60.3162 	 -3.7977 	 18.83 	 978038.42
-60.2767 	 -3.7142 	 16.29 	 978025.33
-60.2651 	 -3.6647 	 15.39 	 978020.01
-60.459 	 -3.427 	 15.26 	 978013.94
-60.4534 	 -3.4789 	 16.1 	 978015.21
-60.4198 	 -3.5199 	 17.78 	 978014.96
-60.414 	 -3.5755 	 19.61 	 978015.66
-60.3853 	 -3.6246 	 18.08 	 978017.64
-60.3552 	 -3.6716 	 18.95 	 978020.01
-60.3269 	 -3.7176 	 18.8 	 978024.77
-61.2767 	 -4.6749 	 28.64 	 978029.35
-61.2514 	 -4.6323 	 32.79 	 978029.62
-61.2197 	 -4.5978 	 29.94 	 978032.37
-61.1934 	 -4.5708 	 28.51 	 978036.31
-61.1635 	 -4.5416 	 28.15 	 978036.29
-61.1275 	 -4.5142 	 30.33 	 978035.78
-61.0943 	 -4.489 	 29.17 	 978035.38
-61.0562 	 -4.4597 	 29.7 	 978035.21
-61.0187 	 -4.4317 	 28.68 	 978038.44
-60.9842 	 -4.4017 	 25.28 	 978043.53
-60.953 	 -4.3734 	 29.69 	 978044.84
-60.9183 	 -4.3428 	 26.16 	 978049.5
-60.8848 	 -4.3134 	 24.11 	 978053.49
-60.8558 	 -4.2876 	 26.38 	 978057.13
-60.8378 	 -4.2572 	 20.98 	 978059.08
-62.9142 	 -0.8336 	 9.28 	 978006.43
-61.6239 	 -1.6653 	 5.54 	 978028.38
-61.5363 	 -4.9508 	 33.62 	 978042.75
-61.5684 	 -4.9764 	 35.27 	 978039.52
-61.6049 	 -5.0098 	 39.69 	 978043.2
-61.6437 	 -5.0454 	 41.19 	 978049.56
-61.6688 	 -5.0683 	 42.54 	 978051.05
-61.7016 	 -5.0982 	 41.74 	 978052.25
-61.7323 	 -5.1245 	 39.62 	 978056.36
-61.7981 	 -5.1761 	 43.22 	 978057.47
-61.8357 	 -5.1998 	 41.17 	 978055.86
-61.8718 	 -5.2259 	 36.35 	 978054.16
-62.3551 	 -5.8415 	 50.38 	 978051.15
-62.3874 	 -5.876 	 54.05 	 978047.5
-62.4185 	 -5.9095 	 50.43 	 978046.97
-62.4504 	 -5.9403 	 54.17 	 978044.53
-62.4873 	 -5.9676 	 53.54 	 978045.86
-62.5147 	 -6.0094 	 54.16 	 978046.16
-62.5381 	 -6.0477 	 51.42 	 978047.75
-62.5632 	 -6.0881 	 52.4 	 978046.27
-62.5921 	 -6.1244 	 55.71 	 978045.89
-62.6238 	 -6.1622 	 56.04 	 978044.9
-62.6534 	 -6.1967 	 56.67 	 978043.42
-62.7075 	 -6.2464 	 59.43 	 978046.72
-62.7451 	 -6.2807 	 60.9 	 978052.77
-62.7977 	 -6.3612 	 59.12 	 978060.33
-62.8318 	 -6.3928 	 55.67 	 978064.68
-62.8612 	 -6.4265 	 43.48 	 978069.12
-62.8857 	 -6.4653 	 56.5 	 978065.69
-62.9106 	 -6.5037 	 62.02 	 978065.02
-62.9384 	 -6.5396 	 58.55 	 978067.26
-62.9505 	 -6.5866 	 64.37 	 978070.05
-62.9596 	 -6.6321 	 65.24 	 978070.78
-62.9673 	 -6.6743 	 52.46 	 978073.22
-63.0722 	 -6.902 	 55.42 	 978077.05
-63.0128 	 -6.7875 	 52.5 	 978071.28
-62.9959 	 -6.7493 	 51.77 	 978070.97
-62.9802 	 -6.7118 	 53.73 	 978070.46
-63.8693 	 -7.4798 	 81.03 	 978110.53
-63.9153 	 -7.4772 	 83.45 	 978112.57
-63.9628 	 -7.4767 	 84.7 	 978112.33
-64.0109 	 -7.4763 	 83.58 	 978113.93
-64.0556 	 -7.4762 	 76.86 	 978117.69
-64.1023 	 -7.4704 	 83.03 	 978114.88
-64.1485 	 -7.4694 	 79.03 	 978117.65
-64.1945 	 -7.4644 	 78.22 	 978114.35
-64.2438 	 -7.4655 	 65.2 	 978111.59
-64.6459 	 -7.4532 	 69.95 	 978087.47
-64.6471 	 -7.4531 	 75.7 	 978088.83
-64.5473 	 -7.4611 	 80.71 	 978088.34
-64.4973 	 -7.4683 	 69.22 	 978095.46
-64.451 	 -7.4644 	 83.03 	 978098.71
-64.3999 	 -7.4706 	 81.6 	 978097.06
-64.348 	 -7.4768 	 86.43 	 978096.92
-64.295 	 -7.4832 	 80.15 	 978102.58
-62.9871 	 1.979414 	 301.15 	 977959.61
-58.8673 	 -6.699544 	 129.02 	 978072.8
-59.24768 	 -6.888309 	 120.535 	 978069.26
-65.39484 	 -0.3347006 	 40.099 	 978022.46
-64.79905 	 -7.260942 	 73.528 	 978085.51
-63.07759 	 -7.550305 	 66.353 	 978128.61
-62.92654 	 -0.9688174 	 24.756 	 978003.65
-66.80128 	 0.1576663 	 76.238 	 978017.54
-63.02078 	 -7.506176 	 64.242 	 978131.35
-63.93122 	 -8.251271 	 91.095 	 978127.96
-66.87125 	 -0.1505338 	 52.473 	 978012.85
-66.40748 	 -0.4224824 	 47.74 	 978018.17
-66.01444 	 -0.3086318 	 49.244 	 978024.77
-60.94709 	 -2.619976 	 23.511 	 978004.22
-60.62797 	 -3.295363 	 33.374 	 978009.27
-60.24115 	 -3.621365 	 18.728 	 978015.63
-61.29333 	 -4.713176 	 17.274 	 978032.1
-61.01841 	 -4.431417 	 29.921 	 978038.35
-61.43693 	 -4.881803 	 33.797 	 978037.25
-62.77205 	 -6.323996 	 60.473 	 978059.34
-63.0808 	 -6.928913 	 55.022 	 978076.76
