LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-53.7166 	 -27.3458 	 406.3 	 978975.64
-53.7664 	 -27.3585 	 484.24 	 978965.43
-53.1822 	 -32.0653 	 238.6 	 979447.19
-53.2181 	 -32.0372 	 260.98 	 979442.25
-53.3247 	 -32.0222 	 272.38 	 979435.34
-54.3614 	 -29.3799 	 415.38 	 979160.8
-54.3753 	 -29.4235 	 396.5 	 979169.97
-54.4053 	 -29.4605 	 403.31 	 979174.3
-54.445 	 -29.4897 	 241.44 	 979208.83
-54.4614 	 -29.5341 	 125.33 	 979236.47
-54.4819 	 -29.5791 	 131.39 	 979237.87
-53.3569 	 -27.9258 	 593.88 	 979004.22
-54.2075 	 -29.6735 	 133.04 	 979252.42
-54.1986 	 -29.7172 	 116.93 	 979260.42
-54.2364 	 -29.7469 	 161.19 	 979256.98
-54.2383 	 -29.7927 	 146.63 	 979264.63
-54.0097 	 -29.1322 	 486.05 	 979127.61
-54.0 	 -29.1766 	 470.16 	 979132.47
-53.9825 	 -29.2235 	 433.42 	 979142.53
-53.9472 	 -29.353 	 448.64 	 979152.05
-53.7847 	 -29.8522 	 98.77 	 979285.52
-53.8119 	 -29.8849 	 68.93 	 979293.19
-53.8669 	 -29.8897 	 97.47 	 979285.47
-54.3358 	 -29.9674 	 194.73 	 979278.23
-53.4375 	 -27.9985 	 560.49 	 979011.15
-53.4844 	 -28.0241 	 572.21 	 979010.9
-54.3705 	 -30.2252 	 144.35 	 979293.07
-54.3169 	 -30.2163 	 151.82 	 979295.65
-54.2639 	 -30.1952 	 120.61 	 979306.78
-54.2044 	 -30.1844 	 92.35 	 979310.82
-54.6833 	 -29.7566 	 139.32 	 979251.26
-53.5889 	 -28.0372 	 559.82 	 979022.79
-53.6597 	 -28.181 	 479.27 	 979054.49
-56.6992 	 -29.7519 	 108.38 	 979275.29
-56.7267 	 -29.7947 	 131.97 	 979274.32
-56.7514 	 -29.8383 	 141.64 	 979276.39
-56.5567 	 -29.9714 	 147.39 	 979283.68
