LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-56.8141 	 -15.2787 	 474.77 	 978230.24
-56.8904 	 -15.2868 	 346.3 	 978262.52
-56.8591 	 -15.3925 	 465.51 	 978234.65
-56.9536 	 -15.3696 	 294.56 	 978277.09
-56.9032 	 -15.4328 	 445.85 	 978241.81
-56.9614 	 -15.4694 	 334.31 	 978267.06
-57.0201 	 -15.4708 	 318.31 	 978274.38
-57.038 	 -15.543 	 417.6 	 978254.49
-56.9747 	 -15.5315 	 472.64 	 978239.33
-57.0313 	 -15.6254 	 507.42 	 978239.94
-57.065 	 -15.6946 	 569.78 	 978229.76
-57.1001 	 -15.6339 	 385.49 	 978265.89
-56.4585 	 -15.4334 	 235.79 	 978287.99
-56.5462 	 -15.4522 	 338.03 	 978257.44
-56.5442 	 -15.5397 	 270.72 	 978282.6
-56.6268 	 -15.5553 	 330.37 	 978262.12
-56.6167 	 -15.6308 	 312.23 	 978273.53
-56.708 	 -15.6257 	 320.9 	 978265.6
-56.7115 	 -15.5451 	 315.9 	 978264.22
-56.6192 	 -15.453 	 300.2 	 978265.3
-56.2936 	 -15.5416 	 237.19 	 978320.33
-56.2263 	 -15.4844 	 163.22 	 978331.57
-56.3063 	 -15.472 	 189.15 	 978318.06
-56.3925 	 -15.46 	 236.5 	 978300.26
-56.379 	 -15.3628 	 222.01 	 978294.21
-56.4527 	 -15.3699 	 248.09 	 978279.36
-56.4387 	 -15.2832 	 218.46 	 978275.38
-56.3757 	 -15.5357 	 199.23 	 978316.94
-56.459 	 -15.5413 	 242.24 	 978299.63
-56.466 	 -15.6021 	 237.68 	 978307.7
-59.4346 	 -14.0223 	 644.33 	 978211.94
-59.4336 	 -13.9935 	 663.09 	 978202.38
-59.4328 	 -13.9677 	 663.64 	 978197.15
-59.4918 	 -13.9116 	 654.02 	 978179.53
-59.5983 	 -13.8372 	 638.48 	 978180.25
-59.6261 	 -13.8331 	 634.79 	 978176.6
-59.7274 	 -13.6776 	 688.92 	 978145.04
-59.7689 	 -13.5778 	 679.26 	 978133.59
-59.8131 	 -13.5458 	 649.08 	 978137.58
-59.8317 	 -13.5266 	 666.43 	 978130.64
-59.8415 	 -13.4722 	 643.56 	 978129.43
-59.8771 	 -13.3171 	 609.84 	 978129.01
-57.9956 	 -16.8106 	 112.27 	 978448.14
-54.8381 	 -16.7961 	 527.91 	 978326.23
-59.4371 	 -14.1048 	 662.47 	 978210.41
-59.4354 	 -14.0497 	 654.6 	 978213.36
