LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-35.1732 	 -8.1002 	 142.15 	 978108.73
-35.1079 	 -8.1006 	 105.85 	 978127.28
-35.1231 	 -8.1016 	 167.22 	 978112.22
-35.1392 	 -8.1009 	 140.29 	 978114.61
-35.1556 	 -8.1012 	 158.87 	 978108.1
-35.2079 	 -8.1009 	 124.33 	 978107.52
-35.2036 	 -8.0837 	 161.4 	 978101.86
-35.1925 	 -8.0658 	 147.88 	 978106.98
-35.0895 	 -8.0843 	 84.3 	 978131.42
-35.1063 	 -8.0844 	 77.31 	 978130.58
-35.1735 	 -8.1171 	 207.3 	 978097.34
-35.1567 	 -8.0673 	 123.06 	 978112.7
-35.1718 	 -8.0662 	 197.77 	 978096.66
-35.1716 	 -8.0541 	 113.06 	 978115.14
-35.1566 	 -8.0503 	 173.13 	 978102.97
-35.1408 	 -8.0503 	 150.09 	 978108.99
-35.1235 	 -8.034 	 129.59 	 978115.05
-35.1236 	 -8.0508 	 162.58 	 978110.09
-35.1399 	 -8.0838 	 142.82 	 978112.05
-35.1244 	 -8.0847 	 113.16 	 978121.0
-35.1232 	 -8.1158 	 90.74 	 978129.26
-35.1072 	 -8.1173 	 80.45 	 978134.17
-35.0923 	 -8.0982 	 98.25 	 978130.84
-35.072 	 -8.1003 	 80.2 	 978137.58
-35.0429 	 -8.0995 	 59.08 	 978146.78
-35.0892 	 -8.0501 	 89.24 	 978130.65
-35.073 	 -8.0511 	 123.36 	 978124.68
-35.0561 	 -8.0533 	 105.44 	 978128.47
-35.0586 	 -8.0676 	 84.31 	 978133.49
-35.0725 	 -8.0676 	 98.88 	 978129.17
-35.0556 	 -8.0812 	 69.31 	 978140.47
-35.0726 	 -8.0836 	 83.28 	 978134.67
-35.0903 	 -8.0673 	 94.5 	 978127.72
-35.1045 	 -8.0659 	 103.75 	 978124.53
-35.0421 	 -8.0163 	 61.36 	 978140.0
-35.0076 	 -8.0494 	 47.92 	 978145.88
-35.0733 	 -7.9841 	 42.9 	 978142.62
-35.0565 	 -7.9846 	 37.86 	 978146.93
-35.0236 	 -8.0014 	 24.23 	 978150.5
-35.0906 	 -7.9514 	 50.93 	 978136.21
-35.0903 	 -7.9337 	 89.24 	 978129.6
-35.1058 	 -7.9336 	 81.75 	 978130.97
-35.1251 	 -7.9338 	 136.25 	 978120.6
-35.1071 	 -7.9174 	 88.58 	 978129.73
-35.1597 	 -7.9497 	 121.81 	 978117.1
-35.1402 	 -7.9492 	 144.06 	 978114.17
-35.1205 	 -7.9507 	 87.84 	 978126.84
-34.8917 	 -7.7716 	 0.63 	 978164.44
-34.8924 	 -7.7807 	 1.44 	 978164.32
-34.9239 	 -7.7843 	 63.78 	 978148.5
-34.9081 	 -7.7502 	 8.52 	 978162.18
-34.8911 	 -7.734 	 -2.52 	 978167.31
-34.9253 	 -7.7492 	 29.78 	 978154.91
-34.9233 	 -7.6539 	 8.58 	 978158.3
-34.9406 	 -7.7009 	 7.51 	 978152.45
-34.9553 	 -7.7006 	 57.26 	 978142.63
-34.9394 	 -7.718 	 75.13 	 978138.21
-35.0067 	 -8.0341 	 25.66 	 978151.31
-35.0067 	 -8.0173 	 43.91 	 978148.5
-34.9907 	 -8.0022 	 74.04 	 978143.92
-35.0072 	 -7.9997 	 118.2 	 978133.41
-35.0232 	 -8.0173 	 32.0 	 978148.85
-35.0223 	 -8.0346 	 63.13 	 978142.71
-35.0397 	 -8.0011 	 32.49 	 978147.06
-35.0395 	 -8.0335 	 124.86 	 978127.16
-34.9926 	 -8.0536 	 9.43 	 978156.47
-35.008 	 -8.0676 	 43.53 	 978149.81
-35.0233 	 -8.0528 	 59.82 	 978141.69
-35.0382 	 -8.0513 	 104.39 	 978130.51
-35.0231 	 -8.0674 	 111.81 	 978133.81
-35.0413 	 -7.8341 	 73.96 	 978138.32
-35.1065 	 -7.8839 	 117.47 	 978124.12
-35.0894 	 -7.8688 	 82.4 	 978131.87
-35.0928 	 -7.888 	 135.62 	 978122.68
-35.0715 	 -7.9002 	 132.7 	 978124.35
-35.0873 	 -7.9012 	 130.21 	 978122.64
-35.0572 	 -7.9012 	 130.82 	 978126.52
-35.0741 	 -7.9148 	 83.37 	 978133.69
-35.0596 	 -7.9158 	 128.94 	 978125.09
-35.0398 	 -7.9191 	 119.79 	 978130.33
-35.0241 	 -7.9334 	 115.57 	 978133.3
-35.0224 	 -7.9008 	 117.04 	 978133.64
-35.0394 	 -7.9371 	 121.19 	 978130.61
-35.0213 	 -7.9163 	 118.06 	 978133.8
-35.0239 	 -7.9505 	 121.78 	 978133.29
-35.0077 	 -7.9674 	 106.49 	 978137.77
-35.0062 	 -7.7848 	 53.85 	 978145.67
-35.0246 	 -7.8504 	 118.33 	 978130.39
-35.0068 	 -7.8674 	 109.76 	 978133.3
-35.0222 	 -7.8676 	 117.49 	 978131.09
-35.0236 	 -7.884 	 87.92 	 978137.8
-35.0412 	 -7.8843 	 126.88 	 978127.09
-35.0073 	 -7.9509 	 110.07 	 978136.24
-34.9905 	 -7.9687 	 98.63 	 978141.02
-34.9899 	 -7.9845 	 102.77 	 978136.99
-34.9743 	 -7.9827 	 95.74 	 978139.47
-34.9739 	 -8.0015 	 91.71 	 978140.42
-34.9907 	 -8.018 	 38.7 	 978151.62
-34.9724 	 -8.0179 	 16.09 	 978158.57
-34.9559 	 -8.0176 	 32.2 	 978153.33
-35.007 	 -7.8512 	 109.88 	 978133.18
-34.9908 	 -7.8177 	 101.0 	 978134.39
-34.9906 	 -7.8343 	 103.76 	 978135.43
-34.9744 	 -7.8344 	 70.69 	 978143.92
-35.0075 	 -7.8337 	 106.03 	 978132.09
-35.0253 	 -7.8312 	 47.51 	 978145.28
