INDEX 	 LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
27852 	 -43.0237 	 -22.6474 	 -0.27 	 978762.45
27853 	 -42.978 	 -22.6104 	 1.89 	 978755.73
27854 	 -43.0068 	 -22.5717 	 19.32 	 978744.99
27855 	 -43.0108 	 -22.5108 	 325.64 	 978673.08
27856 	 -42.9811 	 -22.5247 	 23.21 	 978737.59
27857 	 -42.9409 	 -22.5363 	 14.74 	 978741.14
27858 	 -43.0254 	 -22.6038 	 8.0 	 978751.47
27859 	 -42.9714 	 -22.5559 	 14.89 	 978743.74
27860 	 -42.9351 	 -22.5573 	 15.38 	 978744.65
27861 	 -42.9365 	 -22.5989 	 13.83 	 978750.63
27862 	 -43.063 	 -22.6839 	 -4.06 	 978762.81
27863 	 -43.0543 	 -22.5658 	 18.86 	 978740.43
27864 	 -43.0757 	 -22.5899 	 13.19 	 978746.97
27865 	 -43.1026 	 -22.6093 	 -0.65 	 978756.29
27866 	 -43.1452 	 -22.6016 	 4.97 	 978750.13
27867 	 -43.1791 	 -22.6144 	 5.7 	 978751.98
27868 	 -43.102 	 -22.6816 	 -2.41 	 978765.9
27869 	 -43.1084 	 -22.6509 	 4.83 	 978761.78
27870 	 -43.178 	 -22.6921 	 3.63 	 978762.1
27871 	 -43.1513 	 -22.6998 	 -0.45 	 978760.02
27872 	 -43.1825 	 -22.7207 	 -4.48 	 978764.74
27873 	 -43.2133 	 -22.7188 	 -3.44 	 978767.63
27874 	 -43.2284 	 -22.6486 	 -2.7 	 978757.2
27875 	 -43.2701 	 -22.6379 	 -0.29 	 978757.57
27876 	 -43.235 	 -22.6218 	 5.93 	 978755.91
27877 	 -43.1847 	 -22.5722 	 23.55 	 978740.17
27878 	 -43.1601 	 -22.5066 	 879.84 	 978563.48
27879 	 -43.1941 	 -22.5265 	 819.78 	 978581.15
27880 	 -43.2297 	 -22.5197 	 842.53 	 978575.55
27881 	 -43.2855 	 -22.7791 	 -1.78 	 978779.0
27882 	 -43.2856 	 -22.6084 	 14.22 	 978752.93
27883 	 -43.2364 	 -22.5559 	 497.73 	 978646.42
27884 	 -43.271 	 -22.565 	 155.87 	 978716.41
27885 	 -43.267 	 -22.5332 	 130.9 	 978712.64
27886 	 -43.0659 	 -22.8447 	 22.46 	 978777.17
27887 	 -43.0322 	 -22.8851 	 30.97 	 978778.79
27888 	 -42.9743 	 -22.8601 	 79.84 	 978762.02
27889 	 -42.9428 	 -22.8599 	 37.33 	 978769.17
27890 	 -43.0504 	 -22.9637 	 4.81 	 978798.86
27891 	 -42.9433 	 -22.8148 	 30.82 	 978763.27
27892 	 -43.3455 	 -22.8041 	 1.25 	 978780.25
27893 	 -43.3988 	 -22.7752 	 3.97 	 978775.27
27894 	 -43.4352 	 -22.7537 	 10.33 	 978767.24
27895 	 -43.4765 	 -22.7379 	 20.82 	 978761.39
27896 	 -43.5202 	 -22.7417 	 36.26 	 978758.06
27897 	 -43.5647 	 -22.7295 	 28.1 	 978755.92
27898 	 -43.6022 	 -22.7312 	 19.09 	 978757.79
27899 	 -43.6498 	 -22.7256 	 17.02 	 978759.67
27900 	 -43.687 	 -22.7196 	 20.25 	 978756.88
27901 	 -43.7197 	 -22.7156 	 36.85 	 978752.06
27902 	 -43.7376 	 -22.7647 	 31.71 	 978759.64
27903 	 -43.7673 	 -22.7856 	 22.86 	 978763.04
27904 	 -43.7734 	 -22.818 	 7.89 	 978769.56
27905 	 -43.7319 	 -22.8175 	 0.26 	 978772.38
27906 	 -43.7273 	 -22.8487 	 -2.33 	 978776.96
27907 	 -43.681 	 -22.815 	 3.97 	 978772.5
27908 	 -43.3108 	 -22.6688 	 2.36 	 978758.22
27909 	 -43.353 	 -22.6594 	 9.37 	 978759.58
27910 	 -43.4001 	 -22.6769 	 0.96 	 978763.23
27911 	 -43.4449 	 -22.6867 	 36.84 	 978752.98
27912 	 -43.48 	 -22.685 	 30.83 	 978750.75
27913 	 -43.5217 	 -22.6854 	 44.53 	 978744.04
27914 	 -43.5634 	 -22.6637 	 37.67 	 978742.8
27915 	 -43.6089 	 -22.6547 	 27.66 	 978745.02
27916 	 -43.6571 	 -22.6754 	 21.18 	 978749.28
27917 	 -43.6897 	 -22.6949 	 35.13 	 978749.25
27918 	 -43.7401 	 -22.6777 	 43.66 	 978745.48
27919 	 -43.7171 	 -22.613 	 40.09 	 978737.81
27920 	 -43.6822 	 -22.5585 	 344.42 	 978672.03
27921 	 -43.36 	 -22.6768 	 -1.66 	 978763.78
27922 	 -43.3221 	 -22.6502 	 3.3 	 978759.79
27923 	 -43.3524 	 -22.6 	 15.63 	 978748.27
27924 	 -43.3154 	 -22.5956 	 14.19 	 978749.7
27925 	 -43.3128 	 -22.569 	 22.11 	 978742.09
27926 	 -43.3603 	 -22.5758 	 40.38 	 978736.47
27927 	 -43.4077 	 -22.6422 	 4.42 	 978755.23
27928 	 -43.4128 	 -22.6094 	 15.58 	 978745.76
27929 	 -43.3977 	 -22.5779 	 36.98 	 978735.86
27930 	 -43.4321 	 -22.5923 	 75.14 	 978727.55
27931 	 -43.4416 	 -22.6396 	 8.0 	 978748.13
27932 	 -43.4853 	 -22.6573 	 14.88 	 978745.16
27933 	 -43.528 	 -22.6588 	 32.61 	 978741.02
27934 	 -43.5614 	 -22.6361 	 36.73 	 978738.87
27935 	 -43.5641 	 -22.5991 	 54.62 	 978725.05
27936 	 -43.6605 	 -22.6436 	 28.55 	 978741.68
27937 	 -43.6205 	 -22.5908 	 41.2 	 978730.24
27938 	 -43.5978 	 -22.5633 	 45.01 	 978727.73
27939 	 -43.5786 	 -22.5455 	 52.87 	 978724.63
27940 	 -43.7744 	 -22.6931 	 57.32 	 978745.69
27941 	 -43.8093 	 -22.6872 	 48.78 	 978748.79
27942 	 -43.822 	 -22.651 	 287.02 	 978695.59
27943 	 -43.7731 	 -22.6531 	 50.19 	 978743.51
27944 	 -43.7593 	 -22.616 	 166.13 	 978713.36
27945 	 -43.7197 	 -22.5758 	 323.51 	 978676.32
27946 	 -43.6159 	 -22.7595 	 9.24 	 978764.9
27947 	 -43.4821 	 -22.7615 	 24.97 	 978757.56
27948 	 -43.5189 	 -22.7716 	 37.72 	 978757.14
27949 	 -43.5464 	 -22.7874 	 30.74 	 978760.5
27950 	 -43.564 	 -22.799 	 26.89 	 978762.82
27951 	 -43.5937 	 -22.8159 	 12.4 	 978768.87
27952 	 -43.6411 	 -22.803 	 6.69 	 978770.93
27953 	 -43.659 	 -22.7819 	 13.19 	 978766.74
27954 	 -43.6035 	 -22.8492 	 12.2 	 978770.31
27955 	 -43.5604 	 -22.8631 	 18.47 	 978772.28
27956 	 -43.5207 	 -22.8606 	 23.99 	 978773.52
27957 	 -43.4782 	 -22.8564 	 32.5 	 978773.3
27958 	 -43.4389 	 -22.8636 	 24.93 	 978778.74
27959 	 -43.6483 	 -22.8829 	 2.68 	 978778.21
27960 	 -43.6587 	 -22.8656 	 5.57 	 978776.43
27961 	 -43.7226 	 -22.8821 	 -2.6 	 978779.13
27962 	 -43.691 	 -22.8452 	 0.35 	 978775.82
27963 	 -43.8248 	 -22.9236 	 -1.67 	 978783.27
27964 	 -43.2853 	 -22.8821 	 9.09 	 978789.36
27965 	 -43.3043 	 -22.9028 	 25.89 	 978789.78
27966 	 -43.3332 	 -22.9225 	 83.83 	 978778.2
27967 	 -43.3977 	 -23.0135 	 0.74 	 978806.87
27968 	 -43.436 	 -23.0198 	 1.11 	 978804.64
27969 	 -43.3581 	 -23.0105 	 0.93 	 978807.18
27970 	 -43.3019 	 -22.9875 	 3.41 	 978802.27
27971 	 -43.2875 	 -23.0088 	 82.76 	 978788.97
27972 	 -43.2764 	 -22.9792 	 314.08 	 978740.47
27973 	 -43.2343 	 -22.9311 	 29.2 	 978791.2
27974 	 -43.2597 	 -22.9206 	 22.3 	 978792.06
27975 	 -43.3932 	 -22.9728 	 -2.75 	 978802.24
27976 	 -43.438 	 -22.9891 	 -2.55 	 978800.97
27977 	 -43.481 	 -22.9877 	 1.42 	 978798.59
27978 	 -43.5077 	 -22.995 	 2.98 	 978798.6
27979 	 -43.5283 	 -22.9907 	 48.75 	 978789.52
27980 	 -43.6345 	 -23.0057 	 -0.8 	 978797.11
27981 	 -43.5564 	 -22.9822 	 8.79 	 978794.97
27982 	 -43.5294 	 -22.9484 	 208.84 	 978749.61
27983 	 -44.096 	 -22.70403 	 406.851 	 978668.36
27984 	 -44.46526 	 -23.00541 	 43.848 	 978751.68
27985 	 -41.11384 	 -21.47736 	 2.975 	 978712.92
27986 	 -41.74075 	 -21.65348 	 34.886 	 978700.18
27987 	 -41.71593 	 -21.2004 	 133.872 	 978638.59
27988 	 -42.92403 	 -22.92677 	 8.583 	 978794.16
27989 	 -43.30665 	 -22.8191 	 -1.461 	 978782.75
27990 	 -44.03128 	 -22.99993 	 -3.359 	 978788.68
27991 	 -41.77079 	 -22.38901 	 -1.196 	 978760.64
27992 	 -41.76953 	 -22.3859 	 -3.408 	 978760.63
27993 	 -43.10443 	 -22.75374 	 -0.91 	 978768.73
27994 	 -43.11255 	 -22.76681 	 -4.41 	 978771.29
27995 	 -41.32739 	 -21.73735 	 7.548 	 978717.66
27996 	 -44.15507 	 -22.55566 	 376.539 	 978649.81
27997 	 -44.66051 	 -22.49648 	 462.577 	 978606.23
27998 	 -44.60019 	 -22.50493 	 438.895 	 978612.48
27999 	 -44.31843 	 -22.4497 	 417.745 	 978621.38
28000 	 -44.39435 	 -22.45596 	 401.715 	 978620.71
28001 	 -43.67239 	 -22.41792 	 441.924 	 978637.72
28002 	 -43.23643 	 -22.84657 	 -0.549 	 978785.03
28003 	 -43.23154 	 -22.82368 	 -1.784 	 978780.35
28004 	 -43.69736 	 -22.77141 	 12.177 	 978766.94
28005 	 -41.89444 	 -22.4758 	 1.682 	 978762.12
28006 	 -41.7845 	 -22.36956 	 0.056 	 978756.66
28007 	 -42.18581 	 -22.84699 	 -0.042 	 978811.59
28008 	 -43.30628 	 -22.81784 	 8.63 	 978779.68
28009 	 -43.00729 	 -22.83489 	 11.714 	 978774.77
28010 	 -44.63625 	 -22.51044 	 464.083 	 978608.82
28011 	 -42.47636 	 -22.88589 	 6.958 	 978796.23
28012 	 -42.31523 	 -22.86549 	 11.405 	 978802.41
28013 	 -41.93055 	 -22.77448 	 -3.279 	 978814.55
28014 	 -43.69669 	 -22.77281 	 11.532 	 978767.44
28015 	 -43.6964 	 -22.77342 	 11.279 	 978767.52
28016 	 -43.69627 	 -22.77367 	 10.934 	 978767.61
28017 	 -43.69856 	 -22.76893 	 13.36 	 978766.36
28018 	 -43.70104 	 -22.76378 	 16.097 	 978764.6
28019 	 -43.69253 	 -22.78628 	 6.525 	 978769.1
28020 	 -43.68617 	 -22.77438 	 16.317 	 978766.03
28021 	 -40.99708 	 -22.01391 	 -2.893 	 978761.86
28022 	 -41.61462 	 -21.49304 	 15.567 	 978689.67
28023 	 -42.57856 	 -21.84414 	 134.542 	 978662.37
28024 	 -42.59621 	 -21.9383 	 282.085 	 978638.8
28025 	 -43.72174 	 -22.52753 	 417.349 	 978652.76
28026 	 -42.06953 	 -22.08233 	 688.649 	 978584.07
28027 	 -44.72814 	 -23.19482 	 0.257 	 978776.5
28028 	 -42.1575 	 -21.92062 	 192.048 	 978672.09
28029 	 -42.34223 	 -22.51904 	 14.911 	 978746.09
28030 	 -41.77801 	 -22.23063 	 19.406 	 978743.1
28031 	 -41.72309 	 -22.30155 	 2.797 	 978753.91
28032 	 -42.03694 	 -22.42615 	 28.57 	 978743.96
28033 	 -42.00294 	 -22.82501 	 1.959 	 978819.0
28034 	 -41.9771 	 -22.78411 	 -1.299 	 978813.53
28035 	 -42.01928 	 -22.71708 	 -3.147 	 978787.17
28036 	 -41.99903 	 -22.65613 	 -3.6 	 978779.37
28037 	 -41.9938 	 -22.58953 	 -4.06 	 978769.79
28038 	 -42.044 	 -22.95158 	 1.783 	 978837.36
28039 	 -42.0344 	 -22.90857 	 -2.717 	 978835.0
28040 	 -41.91209 	 -21.19584 	 110.922 	 978637.53
28041 	 -42.92853 	 -22.77152 	 10.816 	 978759.62
28042 	 -43.07019 	 -22.64561 	 -0.311 	 978765.29
28043 	 -42.98108 	 -22.80578 	 21.774 	 978766.8
28044 	 -43.71307 	 -22.64068 	 34.698 	 978742.53
28045 	 -41.91497 	 -22.49111 	 2.634 	 978760.35
28046 	 -41.77828 	 -22.39254 	 1.489 	 978759.82
28047 	 -35.2798 	 -5.7662 	 58.62 	 978097.11
28048 	 -36.8208 	 -5.332 	 22.21 	 978088.36
28049 	 -36.7578 	 -5.2873 	 2.75 	 978082.68
28050 	 -36.6295 	 -5.2302 	 20.36 	 978081.48
28051 	 -36.5986 	 -5.19 	 3.81 	 978090.8
28052 	 -36.5547 	 -5.1687 	 18.34 	 978089.79
28053 	 -36.4694 	 -5.2072 	 33.82 	 978087.8
28054 	 -36.4247 	 -5.2271 	 33.65 	 978093.84
28055 	 -36.3047 	 -5.2774 	 50.46 	 978085.96
28056 	 -36.2164 	 -5.3156 	 58.84 	 978078.67
28057 	 -36.1747 	 -5.3342 	 87.51 	 978069.04
28058 	 -35.3795 	 -5.7044 	 66.25 	 978086.89
28059 	 -35.3538 	 -5.7375 	 52.64 	 978091.0
28060 	 -35.2261 	 -5.8821 	 28.14 	 978107.66
28061 	 -35.2327 	 -6.1154 	 13.45 	 978117.66
