LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-41.7936 	 -5.5003 	 158.5 	 978004.52
-41.7515 	 -5.4634 	 171.55 	 978003.51
-41.7478 	 -5.4385 	 149.03 	 978007.43
-41.8122 	 -3.2323 	 34.66 	 978007.72
-42.6446 	 -4.985 	 63.33 	 978011.64
-42.6208 	 -4.884 	 63.89 	 978007.09
-42.5936 	 -4.83 	 95.15 	 977999.97
-42.5849 	 -4.8021 	 92.75 	 978002.99
-42.5779 	 -4.6088 	 90.16 	 978005.39
-42.7585 	 -4.7518 	 96.77 	 978005.93
-42.526 	 -4.7225 	 82.52 	 978009.66
-42.5048 	 -4.7034 	 81.18 	 978011.26
-42.4858 	 -4.679 	 68.9 	 978015.1
-42.4515 	 -4.636 	 66.21 	 978014.43
-42.3974 	 -4.6173 	 63.44 	 978010.64
-42.3806 	 -4.603 	 63.55 	 978009.28
-42.3723 	 -4.5777 	 63.98 	 978008.46
-42.3638 	 -4.5523 	 75.48 	 978004.32
-42.3337 	 -4.4787 	 87.4 	 977997.65
-42.3101 	 -4.4769 	 74.68 	 978000.46
-42.3144 	 -4.4647 	 77.44 	 977999.79
-42.3162 	 -4.4375 	 72.15 	 978000.37
-42.0868 	 -4.0149 	 113.69 	 978003.5
-42.1233 	 -3.9795 	 98.15 	 977999.12
-42.1443 	 -3.9606 	 51.59 	 978007.55
-42.1931 	 -3.9306 	 23.24 	 978010.14
-42.0882 	 -4.051 	 87.51 	 978008.04
-42.114 	 -4.0905 	 119.81 	 977996.6
-42.1296 	 -4.1175 	 95.64 	 977999.54
-42.1797 	 -4.1841 	 56.85 	 977998.42
-42.2032 	 -4.1952 	 48.24 	 977998.83
-42.1783 	 -5.2886 	 158.8 	 977994.75
-41.7372 	 -3.3909 	 49.28 	 977997.1
-41.5971 	 -3.4569 	 112.28 	 978004.87
-41.6249 	 -3.4485 	 97.53 	 978005.48
-41.6834 	 -3.4348 	 85.01 	 977995.02
-41.745 	 -3.4736 	 47.63 	 978001.46
-41.7313 	 -3.4894 	 46.75 	 978002.43
-41.7205 	 -3.5121 	 53.92 	 978003.65
-41.7126 	 -3.5376 	 74.86 	 978002.31
-41.6906 	 -3.6128 	 91.99 	 978005.81
-41.6741 	 -3.6619 	 67.65 	 978017.18
-41.6797 	 -3.6872 	 52.88 	 978020.65
-41.6814 	 -3.7146 	 71.24 	 978007.94
-41.6844 	 -3.7677 	 74.36 	 978019.71
-41.6863 	 -3.7946 	 93.58 	 978014.69
-41.6902 	 -3.8218 	 75.89 	 978017.28
-41.6974 	 -3.848 	 87.5 	 978012.66
-41.7046 	 -3.8734 	 88.28 	 978012.43
-41.6877 	 -3.937 	 32.38 	 978029.33
-41.6043 	 -3.9483 	 88.73 	 978009.85
-41.5272 	 -3.9469 	 55.42 	 978019.96
-41.4833 	 -3.967 	 82.93 	 978011.03
