LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-49.966 	 -18.8359 	 472.28 	 978417.78
-50.0781 	 -19.0108 	 548.32 	 978420.81
-50.1362 	 -18.9829 	 542.44 	 978423.65
-50.0686 	 -18.7511 	 411.66 	 978427.29
-50.1824 	 -18.7007 	 413.72 	 978427.48
-50.2203 	 -18.8381 	 512.92 	 978407.84
-50.2914 	 -18.7336 	 453.04 	 978422.02
-49.4412 	 -18.7741 	 596.53 	 978358.77
-49.6179 	 -18.5998 	 412.14 	 978407.67
-49.6776 	 -18.6129 	 461.38 	 978401.16
-49.6048 	 -18.6529 	 512.65 	 978389.59
-49.7484 	 -18.644 	 417.88 	 978419.0
-49.848 	 -18.6377 	 415.03 	 978421.74
-50.1277 	 -18.8027 	 451.53 	 978420.63
-50.342 	 -18.9565 	 480.09 	 978418.53
-50.4151 	 -18.9683 	 452.56 	 978423.11
-50.4909 	 -18.9452 	 412.25 	 978432.31
-50.4116 	 -18.9065 	 394.16 	 978437.56
-50.2538 	 -19.0522 	 421.14 	 978445.74
-50.232 	 -19.0997 	 435.93 	 978442.0
-49.0546 	 -18.6947 	 697.38 	 978300.8
-48.9721 	 -18.6978 	 659.89 	 978296.28
-49.0347 	 -18.6179 	 735.48 	 978281.93
-48.9547 	 -18.6178 	 750.4 	 978277.09
-49.0994 	 -18.6099 	 487.5 	 978335.21
-49.1104 	 -18.5381 	 499.1 	 978329.09
-49.2242 	 -18.4804 	 443.97 	 978340.44
-49.2501 	 -18.5377 	 454.39 	 978353.43
-49.224 	 -18.5931 	 508.89 	 978351.66
-49.2874 	 -18.5815 	 461.82 	 978372.09
-49.2507 	 -18.6443 	 499.01 	 978372.95
-50.5202 	 -19.2221 	 417.24 	 978446.09
-50.446 	 -19.2093 	 398.42 	 978450.22
-50.4744 	 -19.1308 	 414.97 	 978438.46
-50.4006 	 -19.1224 	 483.52 	 978420.42
-50.3133 	 -19.1141 	 487.65 	 978426.81
-50.1643 	 -19.148 	 461.42 	 978436.19
-50.2462 	 -19.1748 	 445.99 	 978438.73
-50.2999 	 -19.2237 	 406.4 	 978448.71
-50.3295 	 -19.1695 	 443.88 	 978439.09
-50.1411 	 -19.2006 	 509.9 	 978423.75
-47.3079 	 -16.1943 	 789.91 	 978159.08
-47.3114 	 -16.1539 	 934.4 	 978127.83
-47.3055 	 -16.1089 	 890.19 	 978136.22
-47.3008 	 -16.0755 	 853.92 	 978142.34
-47.1409 	 -16.0305 	 891.57 	 978137.21
-47.1437 	 -15.9874 	 880.31 	 978138.25
-47.185 	 -15.9891 	 821.0 	 978150.88
-47.1827 	 -16.0309 	 927.39 	 978129.55
-47.229 	 -16.0306 	 867.76 	 978140.01
-47.2703 	 -16.0374 	 880.08 	 978136.47
-47.309 	 -16.0379 	 818.58 	 978147.43
-47.1356 	 -16.0716 	 869.47 	 978143.21
-47.1344 	 -16.1136 	 848.68 	 978148.57
-47.181 	 -16.154 	 707.56 	 978176.86
-47.1839 	 -16.1123 	 796.65 	 978157.93
-49.6115 	 -18.917 	 461.05 	 978437.59
-49.66 	 -18.9594 	 536.38 	 978429.67
-49.6778 	 -18.9102 	 527.7 	 978430.38
-49.7248 	 -18.9562 	 521.4 	 978432.81
-49.7542 	 -18.912 	 548.27 	 978426.42
-49.7905 	 -18.8731 	 492.46 	 978424.74
-49.8217 	 -18.8295 	 438.82 	 978422.1
-49.8044 	 -18.9716 	 484.85 	 978437.97
-49.768 	 -19.0344 	 502.59 	 978431.5
-49.84 	 -18.9331 	 527.16 	 978429.23
-49.8914 	 -18.9119 	 525.36 	 978425.0
-49.8804 	 -18.968 	 536.8 	 978425.69
-49.9033 	 -19.0221 	 467.37 	 978439.51
-49.9704 	 -19.0441 	 487.09 	 978433.13
-49.9608 	 -18.958 	 451.45 	 978442.81
-49.9502 	 -18.8984 	 443.31 	 978436.41
-50.0228 	 -18.8876 	 492.18 	 978422.32
-50.113 	 -18.876 	 461.95 	 978425.0
-50.2033 	 -18.9047 	 452.85 	 978427.39
-50.2597 	 -18.9252 	 453.56 	 978426.78
-50.3032 	 -18.99 	 424.15 	 978436.77
-50.0322 	 -18.9703 	 521.39 	 978427.21
-50.0116 	 -19.0225 	 545.53 	 978420.65
-50.0382 	 -19.0729 	 484.28 	 978432.6
-50.0918 	 -19.098 	 457.23 	 978437.46
-50.1711 	 -19.0652 	 434.96 	 978443.41
-50.2347 	 -18.9827 	 457.63 	 978435.7
-50.3222 	 -18.8919 	 415.05 	 978431.17
-50.3924 	 -18.8567 	 414.01 	 978432.59
-49.3153 	 -18.9037 	 629.66 	 978351.43
-49.4283 	 -18.9337 	 571.76 	 978386.44
-49.4731 	 -18.8555 	 648.85 	 978355.21
-49.5093 	 -18.7984 	 615.92 	 978359.63
